,AAPL_Highest price,MSFT_Highest price,AMZN_Highest price,GOOGL_Highest price,FB_Highest price,GOOG_Highest price,TSLA_Highest price,NVDA_Highest price,BRK.B_Highest price,JPM_Highest price,JNJ_Highest price,V_Highest price,UNH_Highest price,HD_Highest price,PG_Highest price,BAC_Highest price,DIS_Highest price,PYPL_Highest price,MA_Highest price,ADBE_Highest price,CRM_Highest price,NFLX_Highest price,XOM_Highest price,CMCSA_Highest price,PFE_Highest price,CSCO_Highest price,TMO_Highest price,VZ_Highest price,INTC_Highest price,ABT_Highest price,PEP_Highest price,ACN_Highest price,KO_Highest price,AVGO_Highest price,WMT_Highest price,CVX_Highest price,COST_Highest price,T_Highest price,DHR_Highest price,ABBV_Highest price,WFC_Highest price,NKE_Highest price,MRK_Highest price,MCD_Highest price,TXN_Highest price,LLY_Highest price,MDT_Highest price,LIN_Highest price,PM_Highest price,NEE_Highest price,ORCL_Highest price,MS_Highest price,INTU_Highest price,HON_Highest price,QCOM_Highest price,LOW_Highest price,C_Highest price,UPS_Highest price,MRNA_Highest price,BMY_Highest price,SBUX_Highest price,GS_Highest price,UNP_Highest price,RTX_Highest price,IBM_Highest price,AMD_Highest price,BLK_Highest price,AMT_Highest price,AMAT_Highest price,NOW_Highest price,AMGN_Highest price,BA_Highest price,ISRG_Highest price,GE_Highest price,TGT_Highest price,SCHW_Highest price,CVS_Highest price,AXP_Highest price,CAT_Highest price,MMM_Highest price,SPGI_Highest price,DE_Highest price,BKNG_Highest price,ANTM_Highest price,PLD_Highest price,CHTR_Highest price,ADI_Highest price,ZTS_Highest price,COP_Highest price,SYK_Highest price,MO_Highest price,GILD_Highest price,LMT_Highest price,TJX_Highest price,PNC_Highest price,LRCX_Highest price,ADP_Highest price,MU_Highest price,MDLZ_Highest price,USB_Highest price
224,119.06,213.03,3125.0,1763.49,273.47,1769.5897,508.6112,134.875,229.97,115.82,147.46,208.73,343.07,272.38,140.115,27.01,143.2996,192.75,339.16,471.04,267.09,487.8,37.5,49.735,36.63,41.37,459.705,60.44,45.67,111.2,143.7,243.465,53.23,384.84,152.45,85.96,384.71,28.51,227.21,100.15,26.22,132.11,80.77,215.48,157.43,143.89,111.31,253.29,77.83,76.015,56.48,58.69,363.39,203.09,149.3,151.25,52.32,168.0,94.65,62.4,97.92,224.94,204.8,,117.45,85.64,675.34,238.88,77.51,519.93,226.97,209.44,737.43,78.04,173.44,47.33,66.49,114.8,173.25,171.88,339.96,259.53,2054.975,320.8,101.6,655.73,136.23,166.94,39.61,234.01,40.41,60.96,377.75,62.56,130.36,438.87,174.35,61.97,57.65,43.305
225,118.77,213.285,3132.89,1768.3625,273.0,1774.0,502.5,134.945,229.72,115.65,147.94,208.11,337.6599,272.37,140.35,26.9459,142.61,194.73,335.155,470.0,265.02,494.76,37.41,49.68,37.31,41.39,457.28,60.33,45.88,111.76,144.6366,246.0,53.25,388.85,152.76,86.31,385.5023,28.42,227.54,101.83,26.23,133.53,80.81,215.215,158.75,147.09,111.02,254.53,77.51,76.33,56.44,58.74,359.989,203.33,149.1,150.96,52.11,166.8,98.43,62.33,97.5388,224.81,205.99,,118.04,86.1,675.75,238.43,78.57,526.46,225.0909,206.58,735.255,78.64,174.41,46.95,66.87,114.54,173.12,172.95,342.455,259.66,2036.52,312.115,100.82,663.07,136.91,168.16,39.93,234.27,40.1492,60.2578,377.2373,62.06,130.32,444.96,173.78,62.635,57.78,43.17
226,117.6202,212.29,3139.745,1745.99,270.9471,1753.9,526.0,133.825,230.5,118.17,146.01,209.0,336.259,273.689,139.95,27.52,147.75,202.16,333.2,467.0,261.74,491.15,39.43,49.98,37.09,41.8,455.92,60.39,46.21,111.52,143.65,246.67,53.17,389.15,151.4,91.58,383.06,28.7,227.81,102.76,26.44,134.89,81.16,217.6,158.71,145.62,112.11,255.21,76.82,76.02,56.57,60.765,350.32,205.3,147.0,154.14,53.63,166.73,101.77,62.01,97.86,230.0,207.55,,120.515,87.54,689.0,233.61,80.58,524.87,223.17,214.2099,734.045,82.16,179.0156,48.35,67.4799,116.78,175.5,174.855,341.54,262.76,2042.06,313.74,100.875,659.56,137.34,167.21,42.84,235.41,40.42,60.285,374.53,61.85,134.16,449.8722,173.54,64.5,57.51,43.37
227,115.85,214.25,3134.25,1766.475,277.8199,1771.6,559.99,131.62,234.99,123.5,144.765,213.82,340.0,275.545,139.84,28.99,151.86,207.0791,344.11,464.49,262.31,484.05,42.08,52.49,36.74,42.71,445.52,60.8,47.3,109.59,144.36,250.09,53.59,392.81,151.98,95.82,386.05,29.44,222.395,104.82,28.73,135.99,80.89,221.25,159.46,145.64,115.24,257.77,78.3,75.66,57.9,63.66,347.73,208.79,146.33,156.0,57.14,173.11,99.89,63.51,98.72,238.116,211.14,,124.73,86.11,700.66,231.845,83.14,526.0,223.05,222.95,728.65,86.8,179.8399,49.88,68.83,120.84,178.32,177.22,339.0,264.17,2107.03,317.88,100.73,654.79,137.92,166.25,45.359,242.51,41.54,60.98,378.48,64.73,140.24,451.12,175.58,64.288,58.03,45.43
228,116.75,215.29,3198.0,1770.38,280.18,1778.54,574.0,132.6939,234.0,122.38,144.17,211.95,338.82,274.74,139.39,29.04,150.27,216.07,343.71,472.525,266.095,486.9,41.71,52.195,36.56,42.8,449.685,60.74,47.18,108.4,144.9224,250.405,53.28,395.5,152.39,94.68,388.34,29.29,217.38,104.46,28.69,135.7999,80.4599,220.59,160.02,145.34,114.53,256.02,78.21,76.02,57.76,63.77,352.47,208.6382,147.49,156.46,57.16,172.99,109.29,63.5,98.54,237.45,208.6,,124.33,87.84,704.26,233.37,83.02,524.0,223.77,221.0,732.74,84.48,180.48,50.15,68.4,120.98,176.48,177.34,338.155,265.8673,2118.955,315.07,99.5318,653.51,137.95,162.68,44.44,240.51,41.0,60.44,381.95,63.46,141.82,449.53,176.7,64.0,58.09,44.9
229,117.49,216.27,3216.19,1797.01,279.13,1804.0,598.78,134.075,234.17,122.35,144.6583,212.03,338.9,276.58,138.89,29.1,150.3499,213.84,342.88,482.405,251.84,493.25,40.94,52.21,37.26,42.98,454.6,60.74,48.1,107.75,145.28,250.91,53.19,399.17,152.72,92.59,390.67,29.19,218.545,105.8,28.63,136.13,80.68,220.4,160.29,147.92,114.74,259.13,77.0,76.13,57.87,63.96,358.04,209.42,146.43,157.3713,57.24,171.43,130.06,63.69,98.975,237.3,207.85,,125.313,88.0,718.85,234.09,83.53,529.7799,226.21,219.93,735.57,84.48,181.11,50.085,68.16,121.69,175.9199,179.625,344.13,262.2,2083.72,313.54,100.84,650.88,138.55,162.185,43.91,236.5999,40.54,60.06,378.81,63.25,140.69,460.615,175.43,64.8,57.82,44.74
230,120.97,214.76,3228.39,1780.335,277.7,1788.065,607.8,134.125,231.29,120.7199,144.86,210.54,337.94,277.76,139.2,28.86,148.69,215.83,338.045,480.86,247.63,492.55,39.88,51.48,38.8,43.05,466.59,60.6,48.5,108.55,144.63,250.44,52.19,402.16,152.95,90.85,393.15,29.02,224.81,105.415,28.56,135.29,80.54,217.57,161.51,148.17,114.445,261.52,76.09,75.4,58.195,63.83,356.44,208.25,147.29,155.86,56.54,171.23,153.8699,63.27,98.29,235.0,206.75,,125.0,92.74,713.19,234.14,82.59,535.0,225.2775,217.7799,733.89,83.12,180.07,49.735,68.0884,121.4848,174.875,176.0,353.16,264.2292,2058.0,315.3,101.01,655.34,139.3241,162.48,42.04,234.74,40.28,60.79,372.44,63.69,139.54,456.89,175.095,65.25,57.51,44.58
231,123.4693,217.32,3248.95,1821.7199,289.3,1824.83,597.85,135.2875,231.98,121.58,149.13,213.67,354.1,278.95,139.54,29.04,151.4,220.57,342.6299,482.01,246.7,509.47,39.65,51.27,40.5,44.07,475.792,60.92,50.225,109.6,146.63,253.93,52.33,406.68,153.6597,89.71,388.07,29.14,228.0,106.38,28.68,136.5,82.46,218.93,164.33,148.06,115.13,261.245,77.13,75.57,59.28,63.8,359.29,209.8326,152.39,156.78,56.74,174.2,178.5,63.74,99.26,234.8704,208.29,,125.83,93.9,720.51,236.39,84.62,541.74,225.78,218.09,736.52,83.84,181.17,51.02,69.33,122.57,176.57,175.69,352.73,265.35,2088.85,326.85,101.91,666.59,141.91,162.48,40.95,236.11,40.88,61.975,373.29,65.155,141.4,469.49,176.41,68.625,58.69,44.56
232,123.37,215.47,3232.0,1832.74,291.78,1835.65,571.54,136.7344,230.59,122.31,149.71,211.4,351.83,274.11,139.94,29.18,154.01,215.75,340.24,481.32,226.0,506.795,40.4184,51.335,41.41,43.96,482.2,61.95,50.06,108.63,146.94,251.82,52.13,405.41,152.62,91.31,386.88,29.2,226.02,105.38,28.99,136.32,82.74,214.4,163.575,147.09,113.76,257.01,78.11,74.36,59.265,64.26,356.15,209.04,151.49,153.0,57.415,168.96,149.7999,62.83,99.04,238.13,204.53,,124.64,96.37,718.81,235.83,85.59,535.0,230.0799,224.99,754.2,83.84,178.21,51.0,70.2938,122.85,174.42,172.58,338.68,260.435,2097.99,321.64,100.15,669.9,141.64,161.835,40.965,234.31,40.83,61.87,365.9899,65.04,141.685,480.98,175.06,69.39,58.75,44.83
233,123.78,216.3757,3228.64,1843.83,286.65,1847.2,598.97,136.6,231.5,121.885,149.58,211.113,352.77,271.93,138.35,29.1,154.4399,216.93,342.315,492.81,226.11,508.77,40.635,51.72,41.03,44.14,481.45,61.83,51.11,108.64,144.96,251.71,52.94,406.64,150.28,91.11,378.73,29.24,226.21,105.7,29.49,137.95,81.97,213.23,164.56,146.5,113.54,252.73,78.67,74.5464,59.98,64.62,366.68,209.44,152.7739,153.15,57.445,170.2305,159.11,62.2867,101.0,238.85,205.26,,124.86,94.7,721.82,230.76,87.03,539.5,228.45,242.0,764.25,85.6,176.47,51.23,72.63,123.95,175.08,173.39,334.6,259.81,2122.03,325.53,97.96,675.74,141.4225,159.085,42.15,236.37,40.53,61.53,369.5,66.0,142.13,491.75,173.33,71.12,58.78,45.35
234,122.8608,215.38,3198.21,1829.4994,283.46,1833.16,599.04,135.6,231.89,123.29,150.31,212.72,351.47,268.73,137.86,29.425,154.68,218.553,344.3548,491.3899,228.5978,504.5,41.76,51.91,40.45,44.51,478.72,61.8,52.65,108.27,145.98,253.46,53.87,412.4,149.51,93.45,375.31,29.76,224.69,107.31,29.97,137.4,81.96,213.38,166.6,148.72,113.86,250.62,80.83,73.55,60.55,65.19,371.94,212.89,158.09,152.4,58.82,168.6,157.82,62.31,102.94,239.75,206.42,,127.38,94.58,720.29,228.9,88.92,529.75,230.33,238.1799,781.895,87.44,175.16,51.81,74.52,125.32,183.81,173.16,339.5,255.75,2138.97,326.9,98.75,674.05,144.14,158.22,44.35,239.59,41.37,61.67,367.73,66.76,143.5,501.6,175.63,74.38,59.115,45.63
235,124.57,215.54,3180.76,1829.29,288.49,1832.37,648.7856,137.3125,231.26,122.17,149.91,214.5,349.89,264.5,137.735,29.15,153.88,219.32,347.99,499.29,229.87,517.76,41.54,52.02,41.4,44.49,478.1041,61.7,51.29,108.3,146.56,251.0,53.78,422.842,148.99,92.38,376.5,29.78,228.0,107.21,29.6286,138.86,83.47,209.11,166.45,148.33,113.74,254.66,82.14,73.79,60.2,65.18,373.98,211.79,158.97,152.58,58.61,168.29,163.98,62.59,102.22,239.85,205.9346,,126.97,95.0,709.575,228.79,89.46,534.74,229.21,244.08,780.53,88.8,174.95,51.065,74.64,124.87,180.39,172.5,340.19,253.5,2137.43,324.2,98.79,680.76,144.68,159.2,43.44,239.33,41.77,61.7,366.9,66.41,141.95,509.45,174.73,73.4,58.985,45.035
236,124.98,216.95,3184.13,1815.97,286.4272,1821.9,651.28,135.9875,228.735,122.33,152.14,213.13,349.9,262.5,138.78,29.15,154.88,218.72,342.83,496.04,229.5,521.4909,42.59,51.8,42.77,44.525,479.55,61.7,50.72,107.24,146.16,250.555,53.48,426.7,149.85,92.4623,379.524,30.93,226.89,108.35,29.3,140.4373,83.74,209.1,167.24,150.14,112.25,250.06,83.12,74.29,59.71,64.38,380.5,213.06,159.29,153.03,58.4,168.24,170.51,61.78,101.57,239.19,206.7,,126.33,94.74,718.55,224.772,90.26,544.05,229.1,241.7,767.58,88.24,173.78,50.97,73.94,124.55,180.7399,172.83,336.93,254.84,2128.2102,322.99,98.205,681.71,146.31,159.5,43.44,236.68,42.31,61.25,363.17,65.78,142.4299,516.65,174.95,73.545,58.6,45.02
237,125.95,215.225,3174.43,1828.37,287.63,1834.27,654.32,134.14,228.9,123.3,153.5,213.5,349.41,265.7708,138.04,29.25,157.46,218.94,341.71,497.0,228.84,514.5,43.73,52.355,43.0797,44.83,477.5,61.82,50.8383,107.69,146.1,250.52,53.6,426.1,150.0,93.02,381.0,31.89,224.31,109.15,29.24,140.57,83.88,209.5271,166.47,158.94,113.45,251.83,84.98,73.9,59.91,65.425,370.14,213.82,161.07,160.98,59.55,169.85,170.8,61.56,102.21,245.36,206.99,,127.69,94.7,716.145,223.04,90.1,545.0,231.59,240.84,767.61,91.92,174.92,51.0,74.44,123.96,180.4799,175.64,335.155,255.5,2170.03,324.07,97.29,665.96,146.3075,160.165,43.5,237.8,43.17,61.4,362.59,66.89,143.82,514.68,175.165,74.605,58.25,46.15
238,123.87,213.08,3142.1,1774.99,278.73,1781.31,627.75,130.6875,227.87,120.7781,152.98,209.3,345.46,266.07,136.92,29.13,155.34,216.23,335.535,488.29,224.31,503.77,44.469,51.28,42.22,44.605,472.999,61.3534,50.72,107.09,146.29,247.82,53.51,415.25,148.15,94.56,375.0,31.11,226.3,109.07,29.56,139.14,83.94,208.76,162.87,162.0,113.72,252.41,85.41,74.11,59.81,64.55,364.395,212.8,157.85,161.45,60.785,167.4619,159.5,61.04,106.09,245.1799,205.74,,126.93,92.09,702.7407,221.93,88.61,538.56,230.0,237.01,766.8,91.84,174.24,50.37,73.16,122.13,179.5275,175.4,329.18,254.24,2151.58,319.05,97.88,659.58,142.67,160.47,44.22,237.26,43.13,60.895,364.215,66.895,144.15,496.195,172.85,71.9478,58.08,46.265
239,122.76,213.32,3118.67,1777.31,276.48,1784.45,624.0,130.2,226.73,120.02,153.41,206.89,338.88,265.3618,136.8,28.745,179.45,215.0,331.565,478.89,222.74,503.34,43.925,51.105,42.07,44.33,471.9,60.53,50.14,107.35,145.1,246.92,53.54,407.0,147.5081,93.28,379.77,31.09,226.05,107.415,29.39,138.14,83.42,208.94,161.95,161.18,112.65,249.96,85.2,73.89,61.0,63.72,364.65,215.26,150.27,160.11,59.81,169.02,163.75,61.47,104.78,241.2,203.75,,125.51,92.33,697.03,220.17,88.59,540.69,227.8,236.22,761.9,91.28,172.75,49.52,72.11,120.5,179.78,174.65,329.035,256.0,2104.02,315.91,97.51,655.9799,142.055,159.62,43.82,234.77,43.135,60.81,363.12,66.325,143.76,494.28,173.68,71.32,57.62,45.965
240,123.35,216.21,3190.47,1789.8,277.22,1797.39,642.7499,133.8875,228.06,121.42,153.48,211.3,343.23,268.5999,137.93,28.96,177.3,223.16,338.75,488.41,223.47,524.1603,44.46,51.27,41.66,44.91,477.44,61.06,51.34,109.165,146.47,249.39,53.84,414.3,147.72,93.7,378.18,31.27,225.61,108.07,29.775,139.0,83.08,214.74,162.75,162.2871,113.75,251.51,85.78,75.22,61.6593,64.3,369.305,216.7,147.75,162.44,60.255,171.78,163.7611,61.1017,104.71,243.5,205.46,,126.2435,95.41,700.55,222.43,90.52,539.105,232.19,237.63,780.63,90.8,172.96,51.69,72.33,121.79,183.33,176.2,328.78,258.75,2143.06,316.22,99.26,656.24,143.93,162.87,44.25,236.45,43.36,60.42,365.62,66.95,145.42,500.98,175.81,72.2,57.94,46.74
241,127.9,215.42,3188.4999,1764.0,276.08,1771.42,646.9,134.64,225.86,120.9,150.75,209.44,341.01,268.7628,137.54,28.82,174.4699,222.31,335.217,489.5,222.14,524.7,43.22,52.095,39.18,44.795,473.48,60.74,51.01,108.405,145.27,248.91,54.22,419.39,146.36,90.48,375.69,30.7,224.7204,105.45,29.77,139.44,81.04,216.21,162.73,168.23,115.72,252.99,85.2,75.3,62.19,64.03,367.76,214.9,149.915,164.2931,59.859,168.39,157.28,62.64,104.8586,243.61,201.42,,125.93,97.98,704.13,218.36,90.605,535.11,231.28,232.5,771.56,89.2,172.78,51.54,70.19,119.31,182.76,175.055,326.68,264.11,2105.815,314.66,99.56,656.5,145.26,162.11,42.98,235.7958,42.93,60.07,359.89,66.76,143.65,503.25,175.79,73.37,57.65,45.27
242,128.37,220.11,3247.0,1769.11,277.86,1773.0,632.5,134.3725,225.48,121.08,150.92,209.125,341.66,270.75,138.27,28.82,174.85,231.15,334.0,491.5,224.0,527.38,44.11,52.07,38.47,45.14,468.47,60.45,51.46,108.211,145.4699,248.285,53.8,427.146,146.89,89.35,372.84,30.59,223.59,105.41,29.905,140.49,80.75,217.51,163.36,173.19,116.07,252.1,86.27,75.75,63.19,64.37,370.36,214.33,150.44,166.19,60.14,171.66,141.334,63.2793,104.8,243.9,201.0,,126.5728,97.27,708.8,219.8,89.25,549.88,231.28,232.37,769.96,89.2,172.9867,51.71,69.6299,119.59,181.27,175.85,325.5,262.38,2118.2,312.89,100.625,649.64,144.76,163.33,42.935,236.12,43.165,59.47,357.899,67.19,145.48,496.475,176.5462,74.35,57.8,45.485
243,129.58,220.89,3263.51,1766.71,280.44,1771.7836,658.82,133.795,225.02,121.45,153.885,211.78,342.6,274.33,139.12,28.92,174.84,238.1,338.33,496.99,226.73,535.49,44.04,51.88,38.12,44.93,464.99,60.15,51.32,108.935,146.2,271.1752,53.71,430.01,146.44,89.55,370.97,30.12,225.1,105.5,29.9,140.74,80.56,215.785,163.01,173.895,115.74,257.21,86.0,76.02,64.05,64.75,380.99,211.94,151.23,165.405,60.29,175.315,146.97,62.82,104.04,245.93,202.81,,126.09,97.92,709.68,223.6,89.24,558.34,231.38,228.49,781.245,87.92,172.28,52.04,69.89,119.6691,180.73,177.46,322.89,264.64,2126.95,315.39,100.685,657.57,143.87,163.97,42.77,238.23,43.12,59.28,357.66,67.68,145.69,491.88,179.025,73.74,58.095,45.54
244,129.1,219.69,3249.42,1748.36,278.0,1755.11,695.0,134.05,225.2,119.8837,155.1,211.98,342.61,275.74,140.07,29.1,175.843,237.17,341.6,504.07,227.82,536.37,43.7801,51.6,38.09,45.57,469.15,60.78,50.68,109.61,147.1,266.96,53.84,435.65,147.18,88.71,371.36,29.68,227.41,105.06,29.6197,141.14,80.18,216.85,164.61,172.89,117.511,258.73,86.61,75.537,65.335,64.93,380.8,212.51,150.7947,165.32,60.3,175.49,145.0,63.45,104.11,245.39,204.49,,126.4,97.68,706.6,223.23,88.15,566.74,232.04,223.464,790.8,88.96,172.18,52.22,69.79,119.36,181.3028,177.46,323.42,271.45,2118.75,315.32,100.76,658.35,145.0,164.54,42.2,240.49,43.87,59.18,356.79,68.1,145.49,485.71,179.46,73.45,58.41,45.39
245,128.31,224.0,3226.9666,1737.0,274.67,1740.85,668.5,133.7,224.2,125.0,153.41,209.8,336.95,271.95,138.43,29.99,171.94,239.7514,336.15,502.0,227.44,532.62,42.08,50.65,37.4,44.955,466.28,60.13,46.45,108.18,145.66,263.33,53.0,432.0,146.67,86.835,366.115,29.21,226.58,103.92,29.89,147.95,79.33,212.55,162.8,169.0,114.955,255.025,84.77,74.55,65.19,68.3,377.82,211.16,147.36,165.8636,61.82,174.44,147.26,62.12,103.15,260.85,203.795,,124.18,95.28,703.52,220.5,86.53,562.45,227.94,219.43,789.98,86.96,173.06,52.06,68.96,118.0,180.89,176.125,319.92,272.0,2071.82,306.64,97.6,658.38,143.39,161.56,40.916,236.57,43.18,58.6101,353.94,67.56,147.23,484.71,177.84,71.6987,57.815,45.5
246,134.405,225.63,3222.0,1732.6123,271.5,1737.405,649.88,133.3725,223.75,123.52,153.9,208.4,336.98,271.36,138.07,29.78,171.45,243.68,335.22,506.92,231.87,530.4,41.9,50.31,37.33,45.07,465.39,59.415,46.34,109.035,145.0,261.12,53.18,433.55,146.23,85.8,364.76,29.01,226.07,103.5,29.72,143.47,79.99,212.905,163.46,168.39,115.94,254.69,82.74,75.23,66.0,68.25,380.14,211.205,147.03,165.86,61.1393,175.25,141.4,61.97,103.17,257.7,203.51,,124.22,93.55,703.66,220.85,86.61,562.5,226.475,223.89,816.84,86.08,173.11,52.07,68.55,116.26,180.16,175.925,320.25,270.58,2069.355,307.36,98.08,654.795,144.68,162.375,40.28,236.58,43.13,58.32,350.62,67.73,145.18,481.74,177.04,71.78,57.65,46.02
247,132.43,223.5589,3210.13,1744.11,272.1699,1747.99,651.4999,132.75,224.91,126.52,153.603,207.33,341.6499,271.0,137.55,30.35,175.95,244.25,335.21,505.46,233.18,526.32,42.39,50.27,37.65,44.8029,469.38,59.28,47.03,109.6792,145.6,261.92,53.3861,436.0,144.22,86.66,363.1,28.93,224.92,103.925,30.49,143.6,80.43,213.4338,163.23,167.9997,115.59,257.78,82.72,75.55,66.2,68.97,383.94,212.14,151.54,165.63,61.31,175.94,132.0,61.63,102.685,260.575,203.51,,125.21,93.13,708.17,223.6,86.5,565.0,223.58,224.4022,826.81,87.84,176.33,52.71,68.48,118.19,179.29,175.811,321.57,271.38,2114.15,311.67,98.92,652.58,145.62,162.98,40.71,239.0,43.07,57.62,354.995,68.08,147.67,480.79,178.26,71.055,57.73,46.96
248,133.46,223.61,3202.0,1742.41,270.4,1746.0,666.09,131.325,227.125,125.55,153.04,208.816,341.41,271.36,138.13,30.27,174.5799,242.12,336.37,503.01,229.19,519.345,41.85,50.44,37.57,44.59,462.21,59.07,47.09,108.95,145.11,259.78,53.55,432.0,144.39,85.93,365.335,28.76,223.57,103.39,30.38,142.19,80.43,212.74,161.85,167.94,114.53,256.98,82.6,75.16,65.59,68.58,381.79,210.7,148.9,163.2,61.09,173.35,129.7,61.36,102.36,257.62,203.85,,125.1,92.51,710.84,219.39,85.39,560.54,224.58,219.88,812.34,86.8,176.51,52.38,68.17,117.44,179.85,174.7923,316.94,269.58,2119.0,309.6,97.51,657.33,144.48,161.8699,40.01,238.25,41.92,57.41,354.0561,67.13,146.69,480.34,176.57,70.64,57.865,46.73
249,137.34,226.03,3304.0,1787.0,277.3,1790.7276,681.4,130.625,230.15,126.65,153.87,213.46,347.79,272.25,139.3935,30.545,179.92,243.5,345.59,506.04,227.84,523.66,42.55,51.36,37.58,45.34,463.5,59.18,47.635,109.1,147.6,260.37,54.435,437.27,145.3,86.63,371.69,28.9591,225.35,103.875,30.48,142.92,81.14,214.88,163.765,167.6028,115.81,263.425,83.57,75.8768,65.69,68.84,387.94,211.23,151.07,163.83,61.93,173.2,122.88,61.74,104.38,262.655,206.54,,126.6,93.14,715.12,221.45,86.74,563.0,226.9,219.2,819.99,86.24,177.46,52.965,68.99,119.35,181.12,176.4,319.02,273.56,2152.26,315.39,98.49,661.38,147.48,162.83,40.47,240.45,42.285,57.64,357.82,68.665,148.38,487.43,178.16,72.11,58.58,47.25
250,138.789,227.18,3350.65,1788.47,280.51,1792.44,669.9,130.725,231.1,126.2799,154.93,215.24,351.29,270.46,139.94,30.25,180.2,236.25,348.75,505.35,225.3,536.5478,42.12,51.7277,37.2,45.245,466.33,59.24,50.6667,108.94,148.77,261.0261,54.49,435.83,145.845,85.7234,373.255,28.88,225.6475,105.37,30.17,143.06,81.59,215.78,162.68,167.75,116.585,263.28,83.23,75.87,65.27,68.49,384.815,211.4,148.99,163.3,61.3999,172.01,116.25,61.94,105.78,260.8606,206.825,,125.48,92.46,715.32,223.42,85.1197,551.63,229.47,221.68,820.3,86.16,177.7699,53.325,69.3126,119.35,179.38,175.64,322.91,269.54,2200.0,319.06,99.38,666.37,145.24,165.1,39.94,242.45,41.8,57.665,357.35,68.89,146.67,477.015,177.81,71.4,58.96,46.85
251,135.99,225.63,3342.1,1767.76,278.08,1765.095,696.6,132.1375,230.585,125.845,156.38,220.39,349.01,267.3,138.9214,30.22,183.4,233.84,357.82,504.37,223.6416,533.2575,42.42,51.925,37.24,45.06,466.6,58.94,49.19,109.12,147.9899,259.2451,54.63,437.9999,145.15,86.575,375.86,28.68,224.85,106.227,30.04,142.61,81.73,213.36,163.125,168.39,116.63,262.43,82.2,76.28,64.91,68.19,381.975,211.59,151.61,161.6899,61.265,169.82,118.9408,62.16,106.62,260.65,206.5,,124.85,92.85,716.94,221.53,87.57,552.0,229.03,218.554,822.15,86.76,176.06,52.93,68.09,119.948,182.2293,174.92,324.29,268.36,2214.01,316.37,99.33,668.0,146.61,164.8,40.04,242.82,40.97,57.24,356.61,68.77,147.34,488.34,176.25,72.65,58.37,46.28
252,134.74,223.0,3282.9219,1757.5,277.09,1758.93,718.72,131.5113,232.28,127.33,157.66,219.82,351.09,265.95,139.29,30.39,183.4,234.69,359.41,500.66,222.79,545.5,41.68,52.48,36.92,44.84,466.23,58.8,50.19,109.64,148.46,261.32,54.93,438.5,144.27,85.195,377.04,28.8,222.35,107.28,30.235,141.79,81.94,214.93,164.39,169.135,117.24,263.83,82.92,77.19,64.77,68.74,380.48,213.0,152.56,160.86,61.85,168.48,113.55,62.11,107.14,263.93,208.65,,126.03,92.3,722.42,224.665,87.06,551.08,230.25,216.9,821.025,86.64,176.6663,53.12,68.41,121.06,182.1,174.87,328.85,269.19,2227.97,322.19,99.8,664.78,147.83,165.675,40.29,245.34,41.105,58.36,356.03,68.59,149.3099,483.98,176.45,75.68,58.53,46.66
