,Date,AAPL_Highest price,MSFT_Highest price,AMZN_Highest price,FB_Highest price,TSLA_Highest price,NVDA_Highest price,PG_Highest price,PYPL_Highest price,ADBE_Highest price,TMO_Highest price,ABT_Highest price,ACN_Highest price,AVGO_Highest price,DHR_Highest price,TXN_Highest price,LIN_Highest price,INTU_Highest price,QCOM_Highest price,LOW_Highest price,UPS_Highest price,AMD_Highest price,NOW_Highest price,ISRG_Highest price,TGT_Highest price,DE_Highest price,CHTR_Highest price,ZTS_Highest price,TMUS_Highest price,SHW_Highest price,ADSK_Highest price,FDX_Highest price,IDXX_Highest price,PGR_Highest price,CMG_Highest price,A_Highest price,SNPS_Highest price,MTCH_Highest price,CDNS_Highest price,MNST_Highest price,CMI_Highest price,MTD_Highest price,VRSK_Highest price,WST_Highest price,FAST_Highest price,ANSS_Highest price,PCAR_Highest price,DHI_Highest price,ODFL_Highest price,SWKS_Highest price,GNRC_Highest price,ETSY_Highest price,BBY_Highest price,CZR_Highest price,CTLT_Highest price,TRMB_Highest price,CRL_Highest price,MPWR_Highest price,EXPD_Highest price,CHD_Highest price,PKI_Highest price,BR_Highest price,QRVO_Highest price,HOLX_Highest price,POOL_Highest price,GWW_Highest price,TTWO_Highest price,ABMD_Highest price,JBHT_Highest price,MAS_Highest price,FBHS_Highest price,CHRW_Highest price,PENN_Highest price,ROL_Highest price
192,2020-10-05,116.12,210.18,3182.0,265.69,428.7799,141.42,140.77,197.37,491.51,452.0,108.77,225.27,372.0,220.8139,147.14,237.81,333.87,122.52,168.98,172.05,87.25,502.5999,716.22,161.98,230.64,638.06,164.5,114.47,232.19,231.57,264.98,393.54,96.38,1291.983,103.33,218.66,115.82,108.0,79.37,220.815,1009.95,183.02,295.39,46.14,324.86,89.85,76.67,192.18,151.7,213.23,139.26,116.43,57.7,91.22,50.88,236.35,292.1,91.36,91.225,129.85,138.675,135.63,68.8,331.61,374.18,167.0,271.17,132.825,56.29,89.56,104.27,71.49,37.98
193,2020-10-06,115.55,210.11,3200.0,260.18,429.9,141.1925,141.39,195.71,493.98,455.9535,108.18,224.63,369.86,223.2799,147.29,240.005,336.91,123.36,169.81,175.44,87.79,504.21,721.99,161.61,232.53,629.73,163.49,114.52,231.22,234.21,270.66,391.55,97.0,1295.345,104.75,220.39,115.49,108.99,78.99,223.6,1013.23,183.22,295.1,46.34,330.96,90.0,76.86,194.14,151.03,213.91,143.1,115.44,56.48,91.84,50.67,237.73,298.83,91.42,91.6,129.29,137.82,135.13,69.31,334.0,379.3,163.53,272.795,134.27,56.17,88.6,106.47,69.89,38.2333
194,2020-10-07,116.4,211.19,3233.2944,264.62,439.0,140.845,141.93,196.87,499.489,454.76,109.13,226.79,374.29,222.867,148.31,240.38,337.76,124.43,171.61,175.9755,88.72,505.0,728.62,163.32,234.81,633.689,163.555,115.6,232.6533,238.0,272.525,394.39,98.02,1288.0,104.39,221.6,117.49,109.55,79.35,222.5685,1024.9199,185.225,294.88,46.585,334.38,89.9599,77.92,197.28,151.66,210.58,145.15,115.65,56.97,93.32,51.59,238.63,303.69,91.82,91.98,129.1494,139.91,137.34,69.4399,342.8799,389.17,162.915,272.93,135.53,57.38,89.605,106.75,70.0,38.2133
195,2020-10-08,117.0,215.86,3288.99,264.75,434.5899,138.2425,143.64,197.35,502.17,465.4,109.97,229.09,380.0,226.17,151.52,241.33,342.2,125.89,175.0,175.38,85.75,510.88,741.27,164.81,237.01,639.34,165.64,117.52,232.9798,238.14,275.0,401.96,99.9,1291.9962,106.1,224.5,114.4,112.3,81.2,225.84,1029.615,188.03,298.71,47.085,339.17,90.96,78.97,200.51,154.84,208.74,147.3,118.25,55.73,94.52,52.09,243.46,317.97,92.6,93.46,129.8,141.42,140.69,69.705,350.04,392.35,162.7,276.24,136.08,58.43,90.28,106.61,68.35,38.3533
196,2020-10-11,125.18,223.86,3496.24,280.18,448.74,143.47,145.33,204.08,516.0,471.32,111.57,231.765,385.1,227.48,155.76,242.83,353.98,127.6996,174.84,176.8,85.13,515.55,759.025,165.49,237.61,663.7,168.96,121.36,236.2467,246.12,274.21,424.87,101.51,1292.12,107.0,231.6,113.9399,116.38,83.39,224.5028,1033.9,193.69,302.04,48.77,351.49,90.265,78.8052,203.5,158.61,207.75,151.201,118.7,54.06,95.22,52.61,244.99,322.7417,93.4,94.3,134.39,143.2,139.995,69.71,353.47,392.525,168.27,279.38,138.27,58.05,89.51,106.29,67.6042,38.9867
197,2020-10-12,125.39,225.21,3492.38,279.1,448.89,143.485,144.84,209.02,519.6,470.865,110.99,231.9,387.8,225.96,155.88,239.09,353.74,128.18,175.94,177.15,86.09,522.77,761.05,166.675,237.58,656.89,168.06,123.42,235.45,247.87,275.24,424.8,102.05,1330.0,106.005,232.74,113.4,117.87,84.46,221.75,1033.47,195.1,303.14,46.09,355.19,89.895,78.615,202.52,158.0,205.12,154.73,119.15,55.61,96.38,52.64,245.93,320.065,94.08,95.91,128.88,143.79,138.85,68.49,355.5,386.333,170.12,280.95,139.61,57.9,89.24,105.86,68.26,39.2967
198,2020-10-13,123.03,224.22,3464.88,278.75,465.9,143.4275,145.1,208.948,516.95,472.44,109.83,231.9,383.735,227.2,154.73,236.61,351.49,132.42,175.9,175.96,85.96,521.5,766.18,166.16,240.66,653.635,166.7,122.24,232.93,250.74,278.96,430.86,102.0,1341.99,106.67,229.71,112.505,118.22,84.34,224.31,1044.83,195.02,299.03,45.97,355.35,90.0,78.6,205.0,154.83,205.5399,154.88,119.9,56.88,95.195,52.35,250.29,317.84,94.44,96.31,125.28,142.75,136.34,68.16,363.44,391.0,170.99,287.51,141.41,57.61,89.49,105.53,69.9399,39.4467
199,2020-10-14,121.2,220.36,3355.88,269.04,456.57,140.0575,144.39,203.48,502.5,466.0,107.74,230.68,380.49,225.79,153.05,230.71,343.18,129.135,176.4,174.06,84.7201,522.99,755.3953,165.46,239.35,640.3,163.23,116.95,230.9333,253.96,282.14,423.94,99.06,1344.895,105.72,228.17,112.1041,116.55,82.495,223.42,1024.38,192.53,291.89,45.165,352.7,89.235,78.94,205.11,153.74,210.99,150.9,120.7433,55.8,92.9,52.59,245.95,322.87,93.96,95.74,124.11,143.79,136.24,66.59,363.36,387.44,168.5,285.92,142.6,57.56,89.91,105.21,69.55,39.9533
200,2020-10-15,121.548,222.29,3399.6606,271.37,455.9499,141.215,145.87,207.47,510.34,473.84,110.38,231.94,383.28,229.4499,154.92,234.43,346.82,130.19,180.67,176.19,83.99,530.73,760.8826,167.25,243.4,646.985,165.845,116.78,233.92,261.45,287.1599,429.695,98.18,1356.75,107.54,231.0816,113.07,117.5,82.64,227.15,1042.24,194.96,295.64,45.625,357.925,91.33,81.21,204.27,154.92,213.9899,152.53,121.1,56.5,94.07,53.29,246.03,325.18,93.96,95.42,125.695,145.14,136.99,67.45,363.98,390.38,170.8,289.31,137.74,58.54,90.94,104.32,72.26,40.48
201,2020-10-18,120.419,222.3,3329.0,268.55,447.0,139.835,145.39,207.23,507.75,471.26,111.035,233.25,383.605,228.71,154.92,234.42,344.23,131.96,179.91,176.2,84.65,533.37,771.62,166.96,242.9,640.0,165.0,115.55,233.0267,268.44,291.22,431.15,97.8,1357.3,107.62,230.12,115.605,117.095,81.57,224.87,1036.175,194.21,295.58,45.3698,353.04,91.6,78.3,201.96,156.98,210.75,151.8,123.22,55.34,93.3233,53.2,242.79,322.745,93.9,94.63,125.15,144.41,138.67,67.79,361.7659,387.18,172.0,291.33,127.54,57.6,90.42,101.43,71.057,40.24
202,2020-10-19,118.98,217.37,3266.0,269.7,431.75,137.9975,145.69,205.47,500.165,470.38,109.89,232.285,381.1352,229.0,152.24,234.14,338.965,129.33,179.27,177.35,82.69,527.58,745.55,167.42,242.035,622.74,161.535,114.21,229.5552,262.58,292.69,426.42,96.73,1364.36,106.94,228.605,116.565,116.0,81.06,224.78,1049.39,192.45,291.795,45.42,337.905,92.0,77.39,201.72,153.96,215.57,150.24,123.67,55.42,94.25,52.89,238.51,318.53,94.9,93.89,124.67,144.11,136.35,67.78,360.245,381.29,167.11,285.25,126.39,57.04,89.22,102.1,67.2236,40.32
203,2020-10-20,118.705,216.92,3233.875,283.05,432.95,137.915,144.3368,215.83,499.81,478.99,109.0,234.38,376.86,229.75,149.46,235.61,336.675,130.42,179.61,178.01,81.9299,519.53,734.66,166.1957,241.92,612.33,162.13,113.792,228.1655,259.69,293.3,426.42,95.78,1366.66,106.69,229.94,119.3198,113.96,80.68,226.625,1043.01,191.4,290.51,45.37,336.43,91.78,76.54,201.62,153.5,215.9802,145.63,121.78,54.9599,94.99,52.96,235.115,318.73,95.29,93.53,124.84,145.11,137.65,67.17,360.0,379.49,166.61,280.35,125.95,56.93,88.63,102.47,66.399,40.0667
204,2020-10-21,118.04,216.055,3198.75,282.45,445.23,136.1175,142.75,212.34,496.86,485.0,110.05,234.705,374.31,235.6,148.88,234.08,333.91,129.59,175.25,174.7194,80.82,513.55,738.34,163.38,238.0,605.03,163.225,113.76,226.8767,255.64,285.64,427.826,95.215,1313.98,107.09,228.41,118.11,112.0599,80.78,225.76,1068.44,190.18,286.715,44.205,329.2099,92.48,73.38,199.05,151.5289,210.01,138.0,119.62,54.25,94.7,51.79,234.8,318.27,94.56,92.18,125.96,145.23,136.4,68.21,371.165,375.61,164.55,278.67,128.255,56.69,86.53,101.035,64.0,39.8097
205,2020-10-22,116.55,216.28,3205.33,285.24,422.8859,135.9325,142.88,206.24,488.51,483.71,110.0,229.8,373.94,236.55,150.0,236.93,334.59,129.1,172.17,173.75,81.99,514.23,739.995,160.39,240.0,603.07,164.61,112.62,228.35,254.65,283.87,429.73,95.17,1348.5,107.38,226.87,120.38,112.1,81.29,227.51,1078.98,190.925,282.78,45.1,331.85,92.96,73.2,200.97,150.55,212.74,138.43,118.25,54.93,94.11,51.3099,235.6,321.75,95.375,91.96,125.58,146.04,136.25,68.43,362.96,367.805,164.75,281.99,129.87,55.9,86.385,100.74,64.47,40.3533
206,2020-10-25,116.55,216.3399,3282.9799,285.23,425.76,136.9279,142.05,203.89,488.78,482.62,109.161,227.99,369.955,235.12,148.5,231.49,332.095,128.67,171.23,170.92,84.97,521.86,729.7654,159.39,237.49,595.83,162.95,112.04,226.6133,254.65,280.5,434.93,94.51,1326.34,105.82,226.25,122.0,112.22,80.27,223.8,1054.5,188.26,282.715,44.34,328.36,91.415,72.75,199.38,148.76,211.72,143.11,117.18,55.09,94.04,49.67,232.03,324.435,94.88,92.01,124.63,144.94,138.18,68.95,362.75,361.48,166.66,288.58,128.63,54.31,84.66,100.43,62.87,39.94
207,2020-10-26,117.28,214.67,3291.66,284.51,430.5,134.42,143.34,201.32,481.89,490.71,109.7495,223.0,365.18,240.51,148.33,228.55,333.4,126.96,169.45,171.67,82.37,510.0,728.05,158.88,234.59,590.3,164.48,113.56,227.4367,253.8715,280.35,444.96,94.8,1314.1417,106.66,225.0,127.42,112.2,81.08,231.35,1064.06,187.3,286.56,44.57,327.7434,91.39,71.26,201.99,148.2,213.83,147.65,116.12,52.76,92.91,51.1,234.1899,321.68,95.05,93.22,128.2352,142.975,134.72,71.07,370.12,364.0,167.89,293.47,129.18,54.16,82.74,101.6075,62.1,39.8933
208,2020-10-27,115.43,208.84,3264.02,278.79,418.6,132.6,140.935,198.39,470.97,486.23,107.41,217.93,354.86,238.67,145.86,220.5,325.1,123.82,164.47,163.87,78.96,489.9199,705.14,157.27,227.5,585.41,161.5135,111.93,228.6667,246.375,266.92,441.475,93.49,1295.66,105.37,224.92,123.45,109.39,79.14,218.91,1043.87,183.69,284.26,43.38,322.17,87.52,70.25,189.52,142.94,218.63,145.145,114.3,48.15,90.59,49.55,225.25,319.5044,93.42,91.81,125.91,138.27,129.275,71.46,366.6,358.61,166.76,290.67,125.94,56.64,82.45,95.03,58.91,41.62
209,2020-10-28,116.93,207.36,3257.25,283.6,418.06,131.9275,139.09,197.59,464.73,479.97,106.58,218.53,359.44,233.4,147.31,221.59,329.3866,127.69,164.05,164.02,79.18,517.9,694.47,156.0899,229.81,583.05,162.45,111.04,231.675,245.72,269.74,453.2,91.98,1264.39,103.055,221.935,123.69,111.51,78.51,219.49,1017.12,181.43,280.28,43.65,313.96,86.58,69.55,191.02,146.79,220.88,138.94,113.95,47.38,89.91,48.975,234.71,324.38,90.43,87.9,132.505,139.45,130.87,70.83,367.375,354.565,165.605,270.0,124.13,54.41,84.07,91.37,60.98,41.1467
210,2020-10-29,111.99,204.29,3167.004,276.7,407.5915,129.3638,137.99,195.33,459.5,475.47,105.55,217.81,352.99,230.855,145.95,220.9,325.165,125.245,160.7,160.46,77.7,507.9802,686.0,154.14,228.59,610.66,161.32,109.76,231.67,241.5,265.99,441.72,92.09,1245.17,102.35,219.41,123.27,110.74,77.22,219.98,1007.155,179.81,276.3,43.495,309.28,85.88,68.59,193.4,143.9126,217.61,131.7031,112.65,46.35,89.61,49.57,229.74,320.29,89.745,88.96,129.56,141.925,128.43,71.02,359.5,351.925,162.77,258.18,123.75,54.4,82.26,90.0,56.2999,39.4267
211,2020-11-01,110.68,205.28,3079.705,270.47,406.9799,128.3666,140.0,192.705,456.185,489.32,108.7,223.16,355.39,235.23,146.9,230.21,321.87,126.17,162.71,161.19,76.3398,507.575,683.0,155.12,232.24,610.36,163.26,111.1442,238.48,242.57,267.49,446.74,94.66,1210.0,105.35,218.48,121.35,112.32,78.35,228.1858,1048.91,183.68,276.71,44.55,314.6,88.91,69.5,194.91,144.845,215.085,127.73,115.795,46.85,90.13,50.79,234.9799,326.91,90.11,90.64,133.94,141.52,130.5,70.735,360.465,363.3,157.11,259.75,123.93,55.16,84.75,90.04,55.09,39.2933
212,2020-11-02,111.49,208.12,3074.9,270.05,427.77,131.05,142.66,188.75,457.844,501.73,110.8,227.77,359.24,236.68,148.59,235.37,326.94,126.92,165.47,164.65,77.08,484.71,696.78,158.71,241.62,602.59,165.49,112.39,239.5833,250.46,276.92,448.29,96.18,1216.64,108.11,223.47,123.23,114.16,80.53,233.02,1080.94,189.13,279.24,46.43,320.74,92.33,70.57,199.9,142.93,222.195,131.99,119.73,50.67,96.37,53.18,238.42,322.48,91.74,89.93,135.49,145.96,130.77,72.18,367.71,374.04,160.19,261.865,129.17,56.33,86.13,89.6,56.65,39.7
213,2020-11-03,115.59,218.32,3244.85,288.94,435.4,138.275,143.0,195.0,494.94,518.0,114.23,230.9,368.98,245.49,153.5,238.5,347.91,129.57,171.44,165.335,81.85,518.23,717.96,159.49,240.0,645.7,176.17,116.88,243.1067,257.83,278.8,482.5,97.54,1299.0,109.8,234.97,129.31,121.4,83.42,230.76,1098.915,197.56,294.13,47.75,335.37,93.3,75.54,204.23,142.62,224.95,138.79,121.4,52.8218,103.64,53.25,252.123,338.92,89.49,90.97,136.34,147.29,134.27,74.42,381.15,379.325,166.59,271.995,129.74,58.16,89.02,90.76,61.3,41.2367
214,2020-11-04,119.62,224.12,3366.8,297.38,440.0,143.39,143.53,204.92,502.53,529.8699,114.84,236.12,382.65,247.04,156.3,253.355,352.01,148.8,173.56,165.85,83.5,533.84,734.79,159.87,247.09,650.43,176.64,119.31,246.91,260.5,282.27,480.185,98.04,1312.36,111.93,241.8199,138.5,124.68,84.69,232.595,1110.06,204.85,296.25,47.65,339.9,91.3075,75.6,207.37,149.325,233.44,144.95,124.89,56.39,103.87,58.25,254.45,357.4697,88.97,91.6,139.78,147.9879,152.37,77.47,391.11,383.75,171.54,275.8588,127.75,58.785,90.49,89.93,65.53,42.56
215,2020-11-05,119.2,224.36,3322.0,294.6,436.57,145.8875,144.07,204.92,498.72,532.5709,115.14,237.0,383.67,247.75,158.21,253.66,353.85,146.232,169.51,168.3,86.09,537.53,737.395,161.9,250.365,649.92,172.62,127.03,245.7333,261.6,284.3,479.15,98.48,1331.4886,113.35,243.66,136.21,126.27,84.58,232.74,1228.41,198.33,299.33,47.13,337.67,91.63,72.94,208.865,148.71,234.55,146.6,123.75,58.56,104.22,56.37,252.695,358.685,88.7,91.38,142.65,147.08,148.0,77.488,391.495,393.25,179.46,274.68,126.51,58.23,89.36,90.97,65.0358,42.5867
216,2020-11-08,121.99,228.12,3289.0,292.58,452.5,146.915,146.92,196.07,499.41,523.0,113.21,248.0,393.89,248.32,164.63,269.78,377.15,149.41,170.25,167.525,87.05,528.21,792.54,163.16,265.87,659.79,176.41,126.96,252.6667,276.68,274.5,485.0,100.34,1346.0,117.5,246.69,141.805,127.5,88.405,244.67,1215.43,206.43,305.0,49.36,348.98,95.82,72.34,213.66,151.89,233.78,134.0,123.21,74.92,120.48,60.32,257.88,358.29,93.0,91.86,136.5,153.34,154.43,70.0,376.5,411.87,169.84,292.225,129.72,60.05,92.59,95.99,75.75,43.0
217,2020-11-09,117.59,216.5,3114.0,274.0,420.09,136.065,140.6206,186.71,468.01,483.98,111.59,239.605,373.2,234.25,156.35,264.49,358.15,143.17,157.34,165.26,82.13,499.68,771.71,159.06,256.9,631.64,166.9599,123.24,241.3667,259.98,268.77,443.72,93.37,1280.3999,112.91,229.67,139.26,116.38,82.76,235.34,1182.88,196.76,291.53,47.17,329.23,92.61,71.81,201.5,143.99,223.0,126.4,113.71,64.79,102.29,58.34,236.0,319.94,88.94,86.98,129.18,147.72,148.32,68.51,340.8,405.75,157.98,279.54,129.7,54.375,81.29,94.72,64.31,38.58
218,2020-11-10,119.63,218.04,3139.145,278.4,418.695,134.3488,143.0,193.1,470.12,488.5495,112.95,244.08,377.14,234.89,155.94,262.85,356.5545,148.09,159.62,168.22,81.47,508.0575,759.8302,162.5692,254.27,640.52,165.92,126.03,243.4783,257.41,271.3076,455.74,94.18,1319.985,111.79,227.78,137.36,117.8213,84.78,235.65,1149.98,200.37,286.81,47.36,334.05,91.89,72.89,201.27,144.5,226.595,131.07,114.81,60.78,102.61,60.0,235.86,322.0,89.59,88.2,130.725,149.87,148.7626,70.14,349.72,407.4,161.81,273.15,130.19,54.76,83.11,94.545,65.28,39.75
219,2020-11-11,120.53,219.11,3175.88,279.75,423.0,137.66,142.55,194.9,474.933,498.03,112.86,243.09,378.6,235.49,156.93,259.73,356.64,148.51,160.0,165.5,83.0,525.01,751.78,160.99,252.203,645.06,166.6,127.8,242.7783,253.03,270.89,462.56,94.83,1312.8915,111.01,229.01,135.6,118.14,84.79,235.02,1163.435,200.96,292.76,47.12,332.58,90.15,73.49,199.54,144.43,226.0975,133.5,115.5,60.94,103.74,57.61,238.1448,319.5782,89.33,88.83,131.89,148.555,149.93,70.92,350.74,403.4,163.99,274.0,128.545,54.92,84.14,93.67,66.84,39.96
220,2020-11-12,119.6717,217.42,3141.7227,277.76,412.5319,136.6875,144.48,191.7299,470.6,494.36,113.09,242.42,377.33,236.28,157.98,258.62,358.325,146.25,159.98,165.1,83.11,511.6,755.32,163.4499,252.5904,648.82,167.025,128.5249,242.85,256.91,273.72,458.35,95.96,1278.0,111.54,227.5,132.75,116.53,84.12,236.87,1184.89,203.95,294.39,47.67,329.23,90.18,74.14,203.76,145.05,222.21,129.995,115.84,61.86,105.5,58.3,240.165,317.6,90.16,87.96,132.68,147.52,150.59,71.85,344.785,409.0,162.89,273.68,131.17,55.49,84.72,92.62,67.73,39.5667
221,2020-11-15,120.99,217.74,3142.7,279.41,412.45,136.495,144.78,192.38,469.53,495.73,113.75,246.69,381.37,236.34,159.385,259.08,361.22,149.25,162.0,168.484,83.78,505.7507,764.04,165.99,260.34,647.51,168.52,130.1075,244.7733,251.56,280.88,459.43,96.24,1269.45,111.49,226.17,137.22,116.37,85.33,240.0,1188.35,205.79,293.49,48.61,328.79,91.26,74.38,207.41,143.735,216.55,127.24,118.8499,64.05,107.6,59.02,242.0,307.34,91.16,88.03,134.33,148.65,150.9,71.14,341.26,414.97,162.65,275.11,132.93,56.1,85.0,93.9899,66.35,39.4407
222,2020-11-16,120.6741,217.68,3189.25,277.68,462.0,135.9625,143.47,194.63,469.9099,483.9264,114.62,245.49,382.4399,232.0712,158.31,254.68,360.0,149.85,161.5,169.4,84.81,516.0,752.28,164.71,259.72,643.57,166.11,132.33,244.8233,253.67,286.2,457.0,95.64,1272.42,110.77,222.96,135.18,115.16,85.87,232.0,1196.62,206.26,290.8,48.29,324.185,89.39,75.39,206.78,143.51,216.91,128.94,120.87,64.21,105.0834,58.15,237.8,306.65,90.11,88.2834,134.0,148.55,151.21,72.825,344.62,412.9,164.95,273.03,134.26,56.03,83.89,93.96,66.57,39.7
223,2020-11-17,119.82,215.17,3140.0,277.3889,496.0,136.0575,142.1,192.95,467.9,481.44,113.71,243.82,384.94,230.37,156.34,254.39,360.26,153.33,154.31,171.57,83.955,513.56,747.73,172.1217,260.6,651.17,166.33,130.51,246.0686,255.13,289.76,455.0,95.45,1301.27,109.88,221.0,134.1,113.44,86.03,235.78,1190.7,206.05,287.51,48.15,319.77,90.95,75.5,207.675,141.24,213.79,129.24,120.16,66.13,105.245,57.595,237.29,307.13,91.93,87.63,133.12,147.55,149.3296,72.21,332.18,420.54,163.32,269.56,134.77,55.86,84.33,93.97,70.2298,39.1067
224,2020-11-18,119.06,213.03,3125.0,273.47,508.6112,134.875,140.115,192.75,471.04,459.705,111.2,243.465,384.84,227.21,157.43,253.29,363.39,149.3,151.25,168.0,85.64,519.93,737.43,173.44,259.53,655.73,166.94,130.23,245.1433,259.659,285.0,457.81,94.89,1315.0,108.96,223.16,135.155,113.12,84.19,233.71,1154.2,206.83,287.8382,48.08,325.53,90.23,76.49,206.06,139.5,218.98,134.7,120.5,66.215,104.8,57.8,235.88,313.93,90.495,87.32,131.3,146.81,147.05,70.51,340.36,424.08,168.07,272.3,134.3,55.86,85.43,94.02,70.72,39.3067
225,2020-11-19,118.77,213.285,3132.89,273.0,502.5,134.945,140.35,194.73,470.0,457.28,111.76,246.0,388.85,227.54,158.75,254.53,359.989,149.1,150.96,166.8,86.1,526.46,735.255,174.41,259.66,663.07,168.16,130.34,244.2267,260.6,281.66,469.13,95.03,1308.51,112.3,224.25,135.0,114.88,84.39,232.95,1160.49,206.34,287.07,48.11,325.95,89.8,75.99,207.25,141.76,225.2,143.9599,120.74,66.1196,104.85,58.56,235.74,320.21,90.72,87.18,131.2,146.87,150.0,69.67,341.18,419.34,172.53,272.66,135.31,55.24,85.11,94.86,72.3099,39.28
226,2020-11-22,117.6202,212.29,3139.745,270.9471,526.0,133.825,139.95,202.16,467.0,455.92,111.52,246.67,389.15,227.81,158.71,255.21,350.32,147.0,154.14,166.73,87.54,524.87,734.045,179.0156,262.76,659.56,167.21,130.15,245.52,257.95,286.4,467.26,93.49,1295.94,112.42,220.49,139.07,113.98,84.71,236.41,1155.425,204.3,285.77,47.97,319.425,90.73,77.57,209.3,141.775,227.03,143.23,124.31,67.16,102.6,59.51,233.95,322.195,89.73,86.35,130.45,147.8,149.75,69.75,343.82,416.28,171.59,271.675,135.36,55.395,86.53,93.52,72.82,38.7667
227,2020-11-23,115.85,214.25,3134.25,277.8199,559.99,131.62,139.84,207.0791,464.49,445.52,109.59,250.09,392.81,222.395,159.46,257.77,347.73,146.33,156.0,173.11,86.11,526.0,728.65,179.8399,264.17,654.79,166.25,129.02,248.79,260.89,296.075,466.77,91.5,1290.2461,118.96,217.16,138.94,111.535,84.99,237.455,1147.93,199.43,275.5,49.14,321.33,90.82,78.25,205.59,139.71,219.98,140.0396,117.0496,71.65,100.61,61.09,232.28,319.4,91.63,85.9199,128.84,148.52,152.6,69.21,337.71,423.97,171.2656,267.66,137.28,55.74,87.28,95.06,75.05,38.1667
228,2020-11-24,116.75,215.29,3198.0,280.18,574.0,132.6939,139.39,216.07,472.525,449.685,108.4,250.405,395.5,217.38,160.02,256.02,352.47,147.49,156.46,172.99,87.84,524.0,732.74,180.48,265.8673,653.51,162.68,129.63,247.3267,282.4929,292.7753,454.82,89.46,1280.8,116.96,220.76,141.63,113.27,84.94,235.16,1134.12,197.76,270.21,48.95,328.13,90.77,76.53,205.0,138.91,220.935,146.95,116.44,69.55,95.465,60.51,226.85,310.8,90.62,86.1,127.78,147.73,151.63,68.81,337.68,421.69,174.435,266.025,136.59,55.01,85.31,94.205,73.05,38.0067
229,2020-11-26,117.49,216.27,3216.19,279.13,598.78,134.075,138.89,213.84,482.405,454.6,107.75,250.91,399.17,218.545,160.29,259.13,358.04,146.43,157.3713,171.43,88.0,529.7799,735.57,181.11,262.2,650.88,162.185,132.47,247.1667,276.48,291.2,455.97,89.465,1299.5,114.98,225.79,143.09,116.89,85.14,232.2,1132.065,198.76,277.995,48.8,331.99,89.68,77.24,202.87,138.77,225.34,160.6296,115.09,71.02,97.45,60.485,230.16,329.52,90.05,86.33,129.32,147.48,151.06,69.53,344.22,418.7299,177.94,272.0,136.79,54.7,86.25,93.25,76.59,38.0333
230,2020-11-29,120.97,214.76,3228.39,277.7,607.8,134.125,139.2,215.83,480.86,466.59,108.55,250.44,402.16,224.81,161.51,261.52,356.44,147.29,155.86,171.23,92.74,535.0,733.89,180.07,264.2292,655.34,162.48,133.05,249.5367,281.35,290.9,461.09,88.66,1297.68,117.07,228.2,139.785,117.34,84.85,232.2,1151.55,201.15,280.5,49.53,338.84,87.9,76.25,204.325,141.25,221.4987,164.64,112.68,69.76,99.0,60.2646,236.17,330.87,89.47,87.84,133.19,148.02,157.0,69.87,346.82,418.75,181.71,274.91,136.75,54.43,85.17,94.04,73.3299,38.3133
231,2020-11-30,123.4693,217.32,3248.95,289.3,597.85,135.2875,139.54,220.57,482.01,475.792,109.6,253.93,406.68,228.0,164.33,261.245,359.29,152.39,156.78,174.2,93.9,541.74,736.52,181.17,265.35,666.59,162.48,133.94,251.6667,282.0,297.66,468.975,89.21,1323.98,118.38,231.12,143.82,117.07,87.025,235.85,1176.59,202.995,276.6,49.6,343.7,88.88,75.3,211.45,145.46,217.2699,161.51,109.49,69.85,96.81,61.46,238.17,327.78,91.5,88.46,137.45,149.33,161.3799,70.18,353.77,427.9,181.5,274.98,137.31,54.69,84.52,95.4,71.33,38.78
232,2020-12-01,123.37,215.47,3232.0,291.78,571.54,136.7344,139.94,215.75,481.32,482.2,108.63,251.82,405.41,226.02,163.575,257.01,356.15,151.49,153.0,168.96,96.37,535.0,754.2,178.21,260.435,669.9,161.835,134.24,248.7766,279.155,293.84,467.5,90.94,1316.845,115.95,228.505,142.1,116.79,88.46,231.0,1161.42,201.08,276.33,48.675,339.8451,88.0,72.05,210.635,145.06,212.49,155.6,109.47,69.48,96.11,61.27,236.86,326.935,90.115,87.94,139.4,149.28,161.13,71.015,352.5,415.4038,181.48,268.22,135.82,53.81,82.68,93.815,73.31,38.36
233,2020-12-02,123.78,216.3757,3228.64,286.65,598.97,136.6,138.35,216.93,492.81,481.45,108.64,251.71,406.64,226.21,164.56,252.73,366.68,152.7739,153.15,170.2305,94.7,539.5,764.25,176.47,259.81,675.74,159.085,132.97,239.9583,279.79,296.34,467.825,89.3,1322.65,115.4229,237.92,142.79,118.575,86.77,228.375,1156.38,198.04,276.57,48.01,340.5,87.55,72.65,208.42,145.35,212.71,157.0205,107.4336,71.72,93.8,61.99,238.78,327.38,89.75,86.91,139.32,148.985,162.0,72.71,340.42,410.3975,184.43,267.7836,136.37,52.69,82.87,93.53,73.93,37.3467
